HCPCS_Cd,underpaid_rows,total_estimated_recovery,avg_gap_pct,avg_confidence,critical_or_high_count
92555,71,2891.42,-5.08,0.1569,0
64486,25,2879.53,-11.03,0.4897,0
77074,7,2874.62,-48.91,0.8147,0
36100,1,2842.39,-50.57,0.2532,0
43192,1,2837.12,-93.05,0.5725,0
47556,1,2824.04,-55.04,0.5327,0
31527,1,2811.35,-47.35,0.3811,0
29863,1,2810.93,-25.94,0.4225,0
36253,1,2804.37,-55.34,0.3786,0
33741,1,2799.75,-18.45,0.4733,0
43233,12,2795.19,-5.78,0.3231,0
25075,1,2794.27,-53.76,0.8608,0
41155,1,2793.95,-8.61,0.2299,0
43260,5,2790.56,-9.8,0.3363,0
43198,3,2778.03,-43.95,0.6533,0
99446,93,2774.32,-6.72,0.3181,0
92597,24,2769.95,-4.98,0.2841,0
91132,1,2750.63,-37.07,0.1086,0
G0289,17,2746.96,-6.2,0.6648,0
80505,14,2694.36,-3.8,0.3574,0
11762,4,2689.5,-7.49,0.5704,0
49436,1,2679.52,-34.92,0.0875,0
70371,4,2678.8,-46.27,0.961,0
78740,1,2635.71,-82.6,0.1886,0
41105,3,2625.77,-36.75,0.4561,0
49326,10,2609.36,-7.96,0.3461,0
76516,9,2583.79,-27.55,0.5019,0
27664,1,2574.13,-53.42,0.6628,0
G0429,4,2570.16,-6.31,0.502,0
22512,7,2564.9,-4.59,0.6445,0
68811,2,2562.29,-43.0,0.1503,0
75860,5,2559.87,-38.9,0.981,0
93313,290,2513.54,-3.77,0.4874,0
75743,6,2489.92,-28.2,0.9752,0
43752,24,2489.87,-12.51,0.6669,0
29883,1,2485.79,-22.78,0.2969,0
33223,5,2483.51,-8.64,0.3741,0
76965,4,2480.65,-18.93,0.7785,0
23500,2,2474.64,-28.21,0.7401,0
37200,11,2472.58,-7.27,0.5201,0
G0452,14,2471.96,-15.38,0.2611,0
G0372,30,2471.15,-11.07,0.4862,0
49419,1,2470.89,-24.66,0.1622,0
96001,6,2457.93,-6.69,0.164,0
95170,14,2457.19,-6.3,0.6014,0
52355,2,2457.17,-16.73,0.3842,0
46940,2,2455.82,-19.63,0.2258,0
53860,1,2450.09,-4.44,0.1113,0
35302,2,2446.01,-9.32,0.3453,0
26010,1,2433.98,-7.28,0.119,0
75741,3,2432.33,-36.7,0.9547,0
76882,94,2420.93,-2.88,0.6861,0
43761,5,2414.64,-19.32,0.4251,0
30560,4,2413.41,-20.26,0.1929,0
26952,1,2400.82,-22.54,0.5128,0
12045,1,2393.05,-47.41,0.5422,0
46230,3,2391.06,-25.43,0.2674,0
28070,1,2391.0,-50.42,0.8191,0
70110,6,2389.62,-53.46,0.7866,0
G0237,7,2389.44,-10.82,0.8549,0
93041,43,2382.7,-5.05,0.2017,0
57180,5,2369.68,-14.22,0.349,0
34703,1,2366.25,-4.84,0.4655,0
28295,2,2364.43,-11.76,0.5407,0
53855,2,2361.89,-7.63,0.1812,0
G0239,15,2361.78,-2.64,0.8593,0
20692,2,2360.07,-6.5,0.171,0
29882,4,2352.63,-4.97,0.2814,0
46947,5,2345.99,-8.28,0.2707,0
88362,3,2344.31,-30.19,0.5518,0
94453,3,2337.4,-62.83,0.5143,0
78122,4,2336.17,-71.15,0.9415,0
55110,1,2335.65,-43.14,0.3205,0
22015,1,2329.3,-9.94,0.2055,0
43195,5,2326.61,-16.36,0.4305,0
75887,4,2320.54,-29.68,0.9503,0
66840,1,2320.32,-23.26,0.1708,0
62325,12,2319.51,-6.6,0.2662,0
20660,2,2315.78,-28.01,0.5884,0
50557,1,2313.46,-50.48,0.4292,0
64421,21,2312.17,-4.63,0.6862,0
15821,1,2302.79,-26.07,0.3919,0
28220,4,2297.8,-5.43,0.3042,0
92562,15,2294.07,-3.16,0.146,0
27590,3,2292.51,-8.9,0.3096,0
57505,4,2285.81,-29.92,0.4448,0
63200,1,2283.27,-9.63,0.1657,0
64771,1,2235.08,-25.0,0.4139,0
61799,3,2233.72,-9.56,0.2421,0
95028,7,2230.13,-9.79,0.5211,0
31648,1,2218.02,-41.06,0.321,0
49325,3,2213.91,-9.99,0.3262,0
96000,9,2213.88,-7.77,0.1818,0
28193,1,2212.83,-8.03,0.1882,0
26110,1,2204.31,-47.72,0.6897,0
G2010,30,2185.45,-10.73,0.5311,0
54065,2,2166.48,-12.71,0.1401,0
92627,56,2165.04,-3.94,0.5839,0
19284,1,2151.79,-74.93,0.7467,0
40805,1,2147.51,-51.38,0.2575,0
35141,1,2140.81,-8.52,0.4503,0
93701,13,2135.81,-8.13,0.3,0
63003,2,2132.69,-6.25,0.2693,0
78457,2,2114.15,-68.45,0.9853,0
46942,1,2105.87,-19.08,0.2241,0
28092,4,2104.03,-5.85,0.4558,0
42280,1,2103.12,-56.76,0.717,0
93613,6,2099.11,-6.78,0.731,0
76983,3,2098.4,-32.99,0.691,0
G6008,4,2096.32,-4.08,0.139,0
23605,3,2086.36,-5.33,0.4194,0
55000,7,2081.8,-9.72,0.3872,0
28306,1,2077.21,-49.61,0.8579,0
70488,3,2072.29,-35.39,0.3332,0
31577,2,2067.37,-12.96,0.2726,0
44378,3,2066.21,-8.46,0.3145,0
57107,1,2061.44,-8.61,0.1892,0
96161,19,2060.85,-10.51,0.2864,0
46945,8,2036.28,-4.32,0.1958,0
33915,1,2036.26,-12.01,0.4452,0
70370,2,2035.85,-40.3,0.6533,0
44010,1,2030.37,-8.77,0.2091,0
33213,4,2028.27,-8.41,0.3872,0
36227,21,2026.53,-3.87,0.3816,0
26991,1,2025.84,-15.63,0.7252,0
67710,2,2024.13,-46.35,0.5736,0
26115,3,2018.52,-8.34,0.5427,0
57510,2,2001.96,-19.83,0.2746,0
72142,2,1972.6,-34.68,0.5199,0
26765,1,1972.45,-23.61,0.6538,0
96370,4,1970.97,-9.27,0.3832,0
73719,1,1969.44,-59.08,0.9762,0
97606,41,1968.44,-5.73,0.6642,0
95982,12,1955.76,-10.77,0.2744,0
91013,5,1938.95,-47.04,0.6762,0
21935,3,1925.64,-4.71,0.1923,0
99281,57,1924.77,-13.98,0.4878,0
49465,61,1913.98,-5.86,0.6537,0
67974,1,1913.01,-17.31,0.2643,0
36565,4,1910.32,-10.2,0.4967,0
43830,5,1908.2,-4.08,0.2659,0
54100,1,1897.08,-48.4,0.5154,0
44208,1,1889.36,-7.73,0.1985,0
95803,2,1879.54,-59.3,0.8545,0
43214,2,1877.18,-32.76,0.4312,0
26540,1,1873.16,-22.53,0.5007,0
67412,1,1867.77,-12.88,0.2525,0
64446,19,1864.17,-6.43,0.185,0
38794,1,1854.36,-36.57,0.443,0
43220,3,1846.72,-16.57,0.5042,0
G9488,9,1840.85,-10.64,0.3689,0
54840,1,1832.63,-45.84,0.5312,0
42505,2,1830.77,-11.46,0.3185,0
26862,1,1827.01,-17.54,0.3613,0
27364,2,1825.21,-4.87,0.1713,0
36836,6,1820.25,-2.81,0.3436,0
53410,4,1810.94,-3.84,0.1521,0
75605,2,1810.21,-42.81,0.9724,0
31633,30,1804.4,-5.61,0.5305,0
33215,1,1797.13,-43.08,0.2724,0
49520,2,1794.56,-10.53,0.367,0
21013,1,1792.82,-28.55,0.8102,0
66600,1,1791.51,-6.74,0.1781,0
26117,1,1751.43,-9.07,0.4076,0
52500,2,1749.22,-8.6,0.3661,0
68100,2,1748.23,-39.29,0.3649,0
49446,3,1747.98,-28.41,0.5052,0
47533,1,1739.78,-52.27,0.7733,0
27648,6,1734.01,-5.52,0.2488,0
68525,1,1728.04,-39.32,0.2784,0
28475,3,1717.47,-10.11,0.2049,0
15931,1,1714.53,-20.79,0.3449,0
44626,1,1707.0,-9.56,0.1913,0
26720,3,1685.95,-14.28,0.3381,0
96146,47,1669.64,-10.52,0.2131,0
50592,7,1660.34,-5.1,0.3156,0
92311,1,1656.23,-53.95,0.0943,0
49521,1,1633.63,-17.33,0.3547,0
45190,3,1632.42,-5.71,0.2274,0
41005,1,1627.89,-50.7,0.3485,0
75600,1,1627.85,-81.86,0.9386,0
57135,1,1621.57,-52.77,0.5423,0
20500,2,1615.95,-17.48,0.1928,0
77789,3,1610.89,-31.77,0.9883,0
77431,26,1601.7,-3.7,0.7852,0
23030,1,1598.84,-52.21,0.8163,0
57461,1,1590.29,-52.4,0.7702,0
78104,1,1584.69,-77.7,0.9112,0
28202,1,1582.63,-10.74,0.4518,0
19286,3,1572.8,-14.22,0.605,0
11921,3,1569.13,-14.61,0.596,0
20974,8,1562.87,-8.72,0.3079,0
27842,1,1558.71,-18.52,0.5004,0
G6004,5,1557.91,-4.4,0.7081,0
46615,2,1556.8,-34.69,0.6051,0
29126,3,1549.53,-6.53,0.3026,0
60300,2,1537.58,-18.55,0.3907,0
27520,4,1533.67,-7.79,0.4398,0
67808,1,1533.25,-25.35,0.2604,0
45171,3,1530.81,-5.75,0.2501,0
25116,1,1518.77,-23.05,0.6692,0
78445,1,1518.36,-81.75,0.9591,0
58267,1,1492.5,-5.23,0.1552,0
53600,3,1488.91,-22.89,0.4275,0
29065,14,1475.13,-6.22,0.1853,0
31002,1,1472.14,-3.44,0.1211,0
27692,2,1458.8,-46.89,0.4582,0
19082,5,1446.85,-5.83,0.4902,0
73050,7,1445.8,-35.85,0.723,0
31638,1,1440.37,-33.2,0.5257,0
69502,1,1439.41,-7.16,0.2141,0
78473,1,1427.24,-64.96,0.9856,0
76831,3,1426.93,-38.0,0.603,0
32484,2,1419.22,-3.92,0.4752,0
92568,28,1418.71,-5.86,0.1344,0
56620,2,1417.51,-7.08,0.2197,0
29055,1,1402.82,-49.9,0.4946,0
62263,2,1392.72,-4.45,0.2508,0
61750,1,1390.68,-7.52,0.2577,0
67975,2,1384.6,-7.04,0.1937,0
66184,1,1380.46,-14.45,0.2348,0
92651,11,1373.0,-6.12,0.1705,0
34834,2,1372.6,-35.37,0.5426,0
12005,2,1372.13,-13.48,0.6275,0
43196,3,1369.94,-10.58,0.311,0
44363,1,1367.92,-51.97,0.2617,0
64505,3,1362.99,-6.86,0.2239,0
43030,1,1350.51,-19.89,0.4553,0
22808,1,1334.64,-5.3,0.1459,0
G0288,3,1331.91,-6.33,0.4287,0
32505,1,1326.25,-11.72,0.5535,0
96202,5,1317.33,-9.49,0.6486,0
53260,1,1310.28,-50.36,0.4029,0
28060,2,1308.05,-8.12,0.3036,0
35665,1,1305.25,-9.64,0.3388,0
31259,3,1291.98,-7.61,0.3973,0
32994,4,1290.33,-4.09,0.5157,0
G0405,214,1285.34,-3.87,0.3641,0
77417,64,1271.06,-3.39,0.8463,0
15278,6,1263.81,-2.46,0.4785,0
67320,2,1262.98,-16.68,0.413,0
70120,4,1255.98,-68.49,0.9944,0
31288,3,1255.49,-15.37,0.4479,0
65779,1,1246.06,-56.23,0.1302,0
69020,4,1240.14,-6.62,0.1214,0
G0445,14,1232.35,-9.93,0.2273,0
26535,2,1222.37,-8.23,0.5201,0
52305,1,1198.36,-7.79,0.3956,0
23650,1,1193.97,-8.35,0.1938,0
52270,1,1193.62,-8.54,0.0548,0
64408,4,1193.05,-11.23,0.5702,0
19380,3,1191.08,-4.45,0.2329,0
96168,9,1178.79,-13.73,0.7027,0
21336,1,1175.18,-8.91,0.3831,0
93271,7,1173.87,-4.26,0.1702,0
96934,2,1165.64,-15.54,0.1559,0
65782,2,1164.6,-2.06,0.2381,0
27650,2,1162.25,-5.15,0.3665,0
94728,2,1158.53,-58.7,0.3006,0
36511,6,1153.42,-11.52,0.4492,0
67312,4,1147.71,-2.75,0.2858,0
92542,6,1145.32,-31.2,0.3008,0
43840,1,1124.27,-7.29,0.1985,0
36218,5,1119.94,-6.86,0.305,0
67922,1,1111.51,-27.52,0.2816,0
65420,2,1109.46,-5.07,0.2211,0
61154,1,1102.1,-5.56,0.2219,0
65730,1,1100.88,-6.7,0.2097,0
21931,2,1090.26,-5.33,0.4863,0
42106,1,1089.83,-27.9,0.15,0
25246,4,1083.68,-6.99,0.2911,0
44384,1,1067.42,-19.63,0.4435,0
92607,2,1061.79,-15.33,0.1137,0
G0473,12,1061.01,-8.98,0.8241,0
63101,1,1054.01,-3.02,0.1814,0
19350,1,1052.74,-11.73,0.3199,0
57410,3,1049.95,-20.98,0.5627,0
24077,1,1048.49,-6.49,0.214,0
43100,1,1035.96,-12.52,0.2118,0
28140,1,1035.8,-15.25,0.3662,0
64463,10,1030.86,-8.65,0.2647,0
54056,2,1030.44,-12.93,0.2814,0
36430,16,1023.44,-4.49,0.291,0
67915,1,1014.34,-25.43,0.2493,0
22010,1,1001.22,-4.74,0.2035,0
88355,2,996.8,-12.91,0.5393,0
50780,1,994.98,-3.2,0.1631,0
96373,12,982.96,-7.17,0.383,0
36251,1,980.05,-38.57,0.5479,0
43243,2,978.59,-15.26,0.3595,0
76815,1,977.65,-48.55,0.9247,0
37217,1,977.51,-5.94,0.3758,0
61680,1,975.9,-3.56,0.2178,0
94667,4,973.06,-7.43,0.4045,0
32561,6,972.95,-18.56,0.4343,0
65436,1,965.07,-18.39,0.3667,0
68705,1,964.2,-26.86,0.1524,0
45341,5,963.95,-12.45,0.5529,0
77750,3,960.46,-2.4,0.318,0
34701,1,959.16,-7.2,0.4921,0
96542,1,958.92,-20.19,0.4266,0
46922,4,940.62,-2.54,0.2701,0
94452,3,938.75,-58.99,0.2265,0
92572,1,937.99,-35.97,0.1743,0
76529,1,935.41,-46.06,0.99,0
64510,5,931.21,-6.69,0.1824,0
72133,2,921.65,-32.74,0.5631,0
58263,3,920.29,-1.8,0.1614,0
31612,1,914.91,-48.51,0.5701,0
42400,7,914.89,-10.61,0.5719,0
77086,2,906.77,-63.75,0.9968,0
21390,1,900.52,-8.11,0.336,0
50385,1,894.56,-1.78,0.1485,0
14350,1,893.6,-8.39,0.3715,0
57100,3,893.58,-15.75,0.499,0
95060,4,893.53,-12.05,0.0952,0
93642,2,890.65,-7.37,0.5801,0
G9483,3,887.79,-17.53,0.1785,0
44385,2,886.47,-21.13,0.4449,0
28153,1,885.39,-22.3,0.5674,0
92961,5,884.89,-4.4,0.6455,0
G2025,1,882.96,-5.9,0.4492,0
36597,2,881.6,-32.24,0.3986,0
20561,7,877.09,-5.35,0.733,0
36598,16,869.63,-6.53,0.6044,0
78102,1,867.93,-74.79,0.9501,0
92516,7,866.98,-14.44,0.603,0
67332,6,859.44,-4.7,0.3313,0
96113,4,855.9,-4.06,0.363,0
50433,3,855.76,-6.53,0.3106,0
40814,2,854.28,-8.35,0.1178,0
64495,2,854.15,-17.57,0.5337,0
60520,2,849.69,-2.05,0.3432,0
46050,2,848.08,-1.8,0.1116,0
45334,2,844.26,-1.56,0.1116,0
G0421,10,842.68,-15.78,0.4796,0
88375,1,841.36,-6.5,0.5386,0
90845,2,836.94,-9.71,0.2546,0
20702,6,833.83,-2.94,0.494,0
64787,3,822.96,-4.2,0.1816,0
32998,2,821.39,-6.3,0.3353,0
75705,1,821.21,-37.05,0.73,0
36513,2,812.73,-20.43,0.7156,0
40500,1,806.31,-8.38,0.1372,0
49435,3,805.26,-11.21,0.4002,0
67141,4,798.53,-4.52,0.1989,0
67335,8,794.48,-2.4,0.2848,0
69205,1,783.98,-10.61,0.4532,0
35321,1,779.45,-4.81,0.3897,0
46261,1,775.0,-10.58,0.3119,0
79005,5,772.13,-13.14,0.851,0
10036,2,767.13,-4.17,0.4045,0
70190,1,756.97,-26.35,0.4789,0
63268,1,756.73,-4.72,0.2185,0
76811,2,755.75,-28.46,0.7559,0
36481,1,746.3,-9.32,0.479,0
G0454,22,741.56,-4.81,0.5842,0
31614,1,733.03,-7.71,0.4297,0
92541,5,732.94,-32.15,0.4835,0
28291,2,730.96,-6.39,0.5193,0
32609,3,724.1,-5.91,0.3912,0
68816,1,724.05,-37.68,0.6104,0
54231,3,719.56,-5.99,0.4404,0
31717,1,719.26,-41.24,0.559,0
61020,1,718.69,-44.07,0.2517,0
15851,8,718.25,-9.15,0.6467,0
43870,1,716.41,-4.01,0.2273,0
42660,1,714.8,-46.22,0.4838,0
38720,1,709.9,-3.54,0.3702,0
86580,48,708.23,-4.77,0.6976,0
43215,1,707.7,-20.25,0.752,0
57421,6,695.71,-3.74,0.3539,0
77469,4,691.82,-2.0,0.8383,0
71120,4,688.14,-42.27,0.805,0
32701,5,684.91,-3.09,0.3431,0
67420,1,675.58,-2.62,0.2181,0
25078,1,673.72,-2.16,0.1683,0
57296,1,670.97,-6.24,0.1693,0
31647,6,669.88,-3.55,0.3126,0
32540,1,669.61,-2.26,0.4336,0
95070,20,667.42,-4.37,0.2138,0
62302,7,661.71,-4.52,0.2515,0
20615,3,660.52,-3.18,0.2337,0
67221,3,658.65,-3.77,0.1719,0
26750,1,653.75,-23.87,0.3869,0
22328,2,653.59,-3.5,0.5078,0
36013,1,652.41,-48.58,0.5284,0
49405,2,648.4,-11.52,0.5351,0
31515,1,648.01,-53.36,0.58,0
33210,8,646.88,-3.14,0.3739,0
97608,12,628.66,-8.06,0.7689,0
19020,2,627.8,-7.84,0.4169,0
20665,10,627.73,-2.33,0.3765,0
47534,2,621.55,-4.71,0.3739,0
95017,3,619.4,-9.85,0.4782,0
92325,5,616.3,-13.23,0.1127,0
50389,3,616.03,-24.85,0.7098,0
G0130,3,607.97,-68.56,0.3002,0
93792,4,605.07,-6.22,0.1728,0
20704,4,596.74,-2.16,0.4246,0
43332,1,593.91,-2.97,0.1911,0
11960,1,593.1,-4.01,0.2154,0
27580,1,589.44,-3.13,0.1377,0
29884,3,585.32,-2.46,0.473,0
27886,1,584.03,-6.41,0.4859,0
55725,1,579.99,-8.33,0.242,0
28250,1,576.33,-8.63,0.5121,0
31205,1,576.32,-4.91,0.4552,0
86255,2,569.25,-44.43,0.9487,0
95981,7,568.17,-10.13,0.265,0
57500,1,567.7,-54.39,0.9049,0
92973,5,567.06,-4.72,0.4556,0
21320,1,566.32,-49.81,0.6692,0
92326,4,561.72,-10.22,0.2501,0
49421,2,559.14,-7.92,0.353,0
67830,2,551.35,-11.17,0.1986,0
27840,1,550.45,-8.85,0.2563,0
61055,2,547.55,-7.77,0.2259,0
G0278,25,546.85,-6.52,0.2843,0
45346,1,537.55,-1.04,0.1282,0
57456,6,534.55,-3.88,0.4718,0
75902,1,534.06,-73.13,0.9635,0
88380,1,528.22,-4.88,0.2697,0
92617,5,523.51,-4.92,0.1864,0
93662,3,523.13,-54.89,0.3078,0
74290,1,521.12,-73.26,0.978,0
92548,3,520.93,-20.0,0.4018,0
36474,2,500.63,-4.6,0.1418,0
G2086,1,499.32,-12.49,0.0332,0
37722,1,498.55,-5.81,0.4725,0
26740,1,496.84,-14.4,0.2162,0
11620,1,493.99,-18.47,0.5565,0
31287,2,490.75,-8.14,0.5347,0
64492,1,487.52,-28.61,0.5515,0
42107,1,485.54,-2.3,0.1272,0
31235,1,483.66,-1.39,0.2858,0
99415,11,477.26,-2.83,0.3332,0
66185,1,476.52,-4.98,0.3805,0
35666,1,474.14,-2.95,0.3628,0
19298,2,471.64,-2.57,0.4976,0
84165,3,468.17,-26.94,0.8172,0
30300,1,463.06,-9.7,0.2173,0
93623,2,456.07,-37.36,0.6536,0
45349,1,450.79,-14.32,0.3435,0
69714,1,446.68,-6.09,0.4488,0
28630,1,441.46,-12.06,0.1768,0
92565,13,437.2,-5.47,0.1762,0
54161,1,434.52,-18.86,0.2593,0
20200,2,433.98,-11.24,0.7606,0
31631,1,433.06,-10.57,0.5647,0
36566,1,432.49,-5.83,0.4886,0
44386,4,432.47,-8.48,0.6952,0
64462,12,432.16,-4.27,0.6358,0
42100,1,430.34,-19.0,0.4227,0
76820,3,429.6,-23.34,0.8742,0
61107,2,429.38,-4.95,0.3269,0
72240,1,429.29,-36.85,0.965,0
23077,1,428.4,-2.41,0.173,0
64795,2,423.17,-4.57,0.1692,0
G0248,2,422.86,-5.0,0.8282,0
76817,1,420.89,-47.3,0.9249,0
51590,1,416.83,-1.94,0.127,0
92518,2,415.27,-10.14,0.2483,0
27810,1,413.06,-7.43,0.4929,0
P3001,13,403.8,-7.46,0.4548,0
75831,1,403.13,-16.59,0.5947,0
37761,1,398.79,-4.84,0.3741,0
43180,1,398.06,-7.08,0.313,0
27530,1,395.53,-10.94,0.3772,0
43283,4,392.41,-4.37,0.3887,0
44139,4,390.3,-4.58,0.5275,0
53449,1,390.24,-4.29,0.1531,0
98971,8,386.13,-11.6,0.2525,0
G9484,2,383.19,-16.24,0.4527,0
78020,1,378.8,-53.12,0.9317,0
76511,2,368.85,-6.94,0.5307,0
58145,1,361.13,-3.86,0.3298,0
29860,1,354.53,-1.44,0.4166,0
G0141,10,352.91,-3.62,0.3705,0
36592,8,351.95,-4.78,0.3215,0
77306,1,349.82,-22.51,0.9421,0
32608,2,345.76,-3.4,0.4428,0
G0245,7,344.06,-4.67,0.3149,0
64489,5,344.04,-6.55,0.1654,0
43211,1,343.88,-5.06,0.3527,0
95990,4,340.03,-5.79,0.2159,0
20975,1,336.28,-13.63,0.508,0
34709,2,333.67,-2.92,0.2874,0
31253,1,333.45,-4.94,0.3739,0
56606,2,332.71,-20.59,0.6218,0
63621,2,332.27,-3.87,0.221,0
64530,2,329.46,-11.05,0.112,0
92974,4,324.19,-3.1,0.4558,0
95922,1,324.13,-31.78,0.1546,0
13153,1,322.21,-11.97,0.4865,0
15115,1,321.53,-2.1,0.1893,0
44372,2,314.75,-3.75,0.3246,0
62267,2,311.04,-7.35,0.2263,0
36002,1,305.41,-17.18,0.4887,0
51101,1,304.55,-4.89,0.2706,0
41112,1,303.7,-10.06,0.4048,0
33217,1,303.3,-2.58,0.4384,0
0509T,1,302.3,-58.2,0.4796,0
33952,1,301.61,-3.31,0.4562,0
G9487,2,295.31,-17.48,0.1727,0
93568,6,293.34,-6.6,0.8537,0
58561,1,293.22,-7.17,0.3037,0
37182,1,291.97,-2.92,0.5623,0
96002,5,287.38,-9.19,0.3616,0
22870,6,283.56,-3.02,0.5355,0
44392,1,280.94,-5.97,0.2345,0
70330,1,280.23,-70.79,0.841,0
31545,1,277.79,-4.85,0.4801,0
27604,1,273.24,-2.85,0.1907,0
29086,4,272.24,-3.7,0.2542,0
45307,1,270.36,-2.34,0.2125,0
70310,1,269.67,-70.84,0.9945,0
49623,4,268.1,-2.4,0.4286,0
88387,1,265.93,-69.05,0.7917,0
G9187,2,265.0,-1.81,0.1586,0
44188,1,262.49,-2.08,0.1445,0
22116,1,258.55,-6.3,0.2769,0
57513,1,249.6,-8.7,0.2633,0
95079,4,249.21,-4.35,0.193,0
63295,1,246.91,-4.71,0.2826,0
95836,3,245.59,-3.56,0.2074,0
42650,1,245.2,-15.48,0.5048,0
47537,1,243.82,-11.69,0.6183,0
95980,4,240.77,-5.02,0.7427,0
69105,1,240.67,-7.95,0.422,0
38241,5,238.46,-1.97,0.5687,0
51596,1,236.41,-0.88,0.2261,0
43753,6,230.35,-8.05,0.5801,0
19294,4,225.13,-1.2,0.3631,0
G0404,41,216.66,-5.27,0.3447,0
15780,1,213.59,-1.4,0.2479,0
89220,1,211.62,-52.23,0.7011,0
45335,2,210.54,-2.05,0.2377,0
32562,1,203.84,-20.99,0.1585,0
15221,2,201.12,-5.5,0.4937,0
33211,1,200.56,-10.54,0.5479,0
93788,3,199.99,-19.79,0.1303,0
46611,1,195.2,-2.99,0.1223,0
78496,2,195.12,-19.36,0.1341,0
55920,1,194.84,-2.75,0.1552,0
G9489,1,194.02,-15.01,0.3139,0
94014,3,193.81,-6.93,0.193,0
93278,1,192.07,-57.87,0.2791,0
28119,1,191.15,-3.59,0.2243,0
92978,2,188.32,-10.5,0.8015,0
28490,1,186.68,-11.29,0.2724,0
47001,1,184.69,-11.14,0.4916,0
24075,1,184.09,-2.46,0.3035,0
G2251,1,177.25,-23.44,0.9092,0
49451,1,163.07,-9.4,0.4053,0
93573,4,162.82,-4.23,0.7375,0
42800,1,159.38,-7.95,0.3322,0
62160,2,159.27,-2.95,0.2311,0
69716,1,152.28,-2.25,0.2116,0
21076,1,152.08,-1.25,0.1541,0
44380,1,149.89,-20.93,0.4972,0
21501,1,141.71,-1.51,0.7352,0
22868,1,141.26,-4.43,0.6124,0
11983,1,138.31,-4.48,0.5937,0
33016,1,137.61,-3.53,0.3839,0
93786,4,136.79,-9.61,0.1673,0
66990,1,136.78,-6.2,0.2068,0
98970,4,136.15,-13.64,0.3665,0
53620,1,134.32,-13.61,0.4091,0
G0081,1,129.06,-13.73,0.2668,0
36625,3,126.73,-2.62,0.4854,0
64449,2,114.74,-4.45,0.4692,0
64680,1,113.2,-6.49,0.2589,0
92502,1,112.74,-9.66,0.4228,0
43757,1,112.19,-8.51,0.2376,0
20700,1,111.72,-4.6,0.2259,0
36584,1,111.54,-16.68,0.551,0
95852,2,110.58,-8.12,0.3136,0
94450,1,108.7,-16.28,0.1458,0
26060,1,106.87,-2.42,0.6479,0
99474,3,105.19,-9.92,0.3836,0
20501,2,102.14,-11.48,0.6218,0
43210,1,100.89,-1.75,0.3526,0
31513,1,93.68,-3.41,0.5312,0
27524,1,93.49,-0.89,0.3237,0
92227,6,91.8,-5.08,0.1747,0
92018,2,89.96,-2.21,0.5886,0
86153,3,89.27,-5.26,0.7678,0
11922,1,88.69,-16.9,0.4778,0
70350,1,88.19,-31.16,0.8213,0
47542,1,87.1,-4.35,0.4507,0
93569,1,86.54,-4.87,0.8303,0
64610,1,84.7,-1.37,0.4021,0
46220,1,82.85,-3.25,0.2281,0
92588,1,79.44,-3.13,0.5096,0
33262,1,79.44,-1.32,0.5936,0
92019,1,78.09,-3.26,0.4669,0
85396,1,75.28,-5.98,0.516,0
G2013,1,74.83,-3.04,0.0973,0
G0451,3,72.9,-5.19,0.5956,0
15854,3,71.85,-9.1,0.5245,0
31576,2,70.27,-1.43,0.4777,0
44394,1,66.3,-1.67,0.3606,0
11001,1,64.94,-7.15,0.4089,0
77090,13,64.04,-4.01,0.8217,0
94625,1,59.31,-0.62,0.5412,0
94645,1,58.12,-10.22,0.1799,0
G0117,1,57.93,-6.95,0.2394,0
50690,1,54.05,-3.76,0.5256,0
25630,1,53.91,-1.35,0.3816,0
24516,1,53.1,-0.52,0.1899,0
22103,1,52.69,-1.37,0.2581,0
25560,1,51.96,-1.38,0.221,0
47550,1,51.27,-2.84,0.2817,0
56420,1,49.97,-0.2,0.1205,0
94013,1,48.85,-7.54,0.1807,0
63103,1,48.23,-1.48,0.2083,0
95725,1,47.61,-1.49,0.083,0
64913,1,47.25,-2.02,0.3456,0
19297,1,44.34,-2.73,0.4087,0
57800,1,43.21,-2.79,0.3033,0
20560,1,40.01,-3.16,0.8401,0
15040,1,37.33,-2.77,0.6145,0
44955,1,37.24,-2.73,0.4279,0
94761,7,36.84,-7.62,0.1362,0
43227,1,36.49,-1.6,0.645,0
27220,1,36.13,-0.56,0.7678,0
46200,1,33.4,-0.26,0.1366,0
95919,3,30.24,-7.43,0.5024,0
36580,1,27.37,-3.03,0.4747,0
G0455,1,26.17,-1.84,0.6042,0
26432,1,25.64,-0.36,0.4138,0
94760,4,25.24,-8.31,0.1642,0
77790,1,24.61,-5.76,0.2718,0
47554,1,24.35,-0.47,0.4034,0
50391,1,24.18,-1.91,0.2947,0
32560,1,23.77,-2.32,0.337,0
15787,2,21.37,-1.18,0.5722,0
21400,1,20.4,-1.15,0.4172,0
61791,1,19.51,-0.13,0.3006,0
35685,1,18.76,-0.47,0.3102,0
90460,1,18.71,-5.3,0.153,0
33984,1,16.59,-0.49,0.4515,0
96932,1,16.04,-0.99,0.1779,0
54512,1,14.1,-0.18,0.4908,0
95872,1,11.42,-0.31,0.4397,0
35681,1,9.2,-1.08,0.1443,0
35500,1,9.02,-0.23,0.3353,0
92549,2,7.73,-0.35,0.8769,0
99416,1,6.1,-1.43,0.6474,0
92538,2,2.17,-0.49,0.2374,0
